student_id,student_name,grade,school_name,reading_score,math_score,school_type,school_budget
126152544,Megan Torres,11th,Odonnell High School,52.1,54.3,Public,959474
98014998,Christopher Nunez,12th,Bowers High School,64.6,46.7,Public,848324
39482741,Victoria Floyd,11th,Montgomery High School,64.4,63.8,Charter,893368
91077385,Felicia Fletcher,12th,Wagner High School,87.8,53.6,Public,846745
10179620,Christina Moore,9th,Dixon High School,66.9,41.8,Charter,870334
30247671,Clinton Gibson,9th,Sullivan High School,70.9,36.5,Public,961125
93172709,Raymond Dorsey,11th,Green High School,84.2,61.4,Charter,832670
68787417,Julie Carey,10th,Dixon High School,69.7,90.5,Charter,870334
52561241,Grace Graham,11th,Turner High School,20.1,54.3,Public,956438
72985690,Stephen Malone,10th,Montgomery High School,87.3,21.4,Charter,893368
104681163,Daniel Marquez,10th,Fisher High School,81.4,67.7,Public,817615
29683738,Gerald Mendoza,11th,Montgomery High School,69.8,60.6,Charter,893368
34014525,Lori Mills,12th,Richard High School,86.7,72.2,Charter,889699
37137182,Sarah Carpenter,10th,Campbell High School,64.4,48,Charter,960726
124883116,Adrienne Lopez,12th,Sullivan High School,,,Public,961125
30940509,Carol Miller,9th,Fisher High School,80.6,60.3,Public,817615
13177289,Christina Howard,9th,Sullivan High School,80.1,94.8,Public,961125
61592531,Gregory Armstrong,12th,Fisher High School,,69.3,Public,817615
106427626,Jason Brown,9th,Dixon High School,30.3,56.7,Charter,870334
36656907,Ethan Jenkins,10th,Dixon High School,78.4,64.7,Charter,870334
51562681,Erica Kennedy,10th,Woods High School,51.6,66.6,Public,912243
12787104,Martin Foster,11th,Sullivan High School,81.7,60.3,Public,961125
37394213,Karen Garcia,11th,Green High School,88.7,64,Charter,832670
37520058,Elizabeth Evans,10th,Turner High School,85.5,99.2,Public,956438
80424949,Joshua Chang,10th,Green High School,83.5,67,Charter,832670
34580525,Peter Berg,10th,Green High School,70.3,70.4,Charter,832670
10257063,Robert Watts,10th,Montgomery High School,94.8,48.3,Charter,893368
68557333,Debra Murray,9th,Sullivan High School,91.1,55.5,Public,961125
35145778,Anthony Santiago,11th,Green High School,87.1,58.8,Charter,832670
43673928,Gregory Booker,9th,Richard High School,77.4,60.1,Charter,889699
129799247,Alexander Dyer,12th,Fisher High School,91.6,79,Public,817615
114901888,Wanda Welch,10th,Silva High School,89.4,45.3,Public,991918
94805787,Renee Hernandez,10th,Sullivan High School,95.4,52.8,Public,961125
37126119,Michele Rangel,10th,Dixon High School,72.2,55.4,Charter,870334
35956996,Daniel Patterson,11th,Dixon High School,98.8,80.8,Charter,870334
69873919,Teresa Padilla,12th,Woods High School,78.6,61.9,Public,912243
85316146,Louis Yang,10th,Green High School,71,57.6,Charter,832670
38210435,Shelly Harris,10th,Silva High School,,70.4,Public,991918
66340380,Russell Brown,12th,Dixon High School,93.3,35.9,Charter,870334
76508060,Jay Mckenzie,11th,Green High School,95.6,58.9,Charter,832670
114808800,Kevin Smith,12th,Wagner High School,88.3,50.8,Public,846745
86905271,Ryan Thompson,10th,Turner High School,67.4,88.2,Public,956438
88918211,Cody Wilson,12th,Richard High School,52.9,55.2,Charter,889699
27013193,Tonya Flynn,12th,Wagner High School,75.5,49.2,Public,846745
87723465,Robert Strong,9th,Sullivan High School,84.3,,Public,961125
29339558,Natalie Dunn,11th,Silva High School,81.6,88.6,Public,991918
101738174,Debbie Bailey,10th,Fisher High School,72.6,75.6,Public,817615
61633461,Brian Harris,12th,Bowers High School,76.5,75.3,Public,848324
14180136,Jeffrey Vargas,9th,Montgomery High School,33.6,72.3,Charter,893368
105350370,Bryan Wise,11th,Montgomery High School,82.7,72.3,Charter,893368
124229835,Randy Elliott,12th,Odonnell High School,52.4,88.3,Public,959474
74165308,Melissa Walker,9th,Bowers High School,,55.1,Public,848324
43220630,Martin Garcia,10th,Richard High School,67.4,51.5,Charter,889699
68557223,Johnny Torres,10th,Green High School,59.2,54,Charter,832670
49307146,Tyler Barry,10th,Fisher High School,66.4,84.2,Public,817615
125754587,Theodore Clark,11th,Montgomery High School,97.3,77.8,Charter,893368
63402140,Lori Cross,11th,Wagner High School,75.6,89.4,Public,846745
16065055,Courtney Wood,10th,Fisher High School,,44.2,Public,817615
100003282,Lisa Cole,10th,Woods High School,63.4,,Public,912243
88790222,Juan Hernandez,11th,Wagner High School,,,Public,846745
71816430,Brian Torres,10th,Woods High School,79.9,79.9,Public,912243
103014210,Christina Romero,9th,Fisher High School,95,97.5,Public,817615
11648008,Jason Calderon,10th,Turner High School,64.4,82.6,Public,956438
80552879,Ralph Evans,9th,Green High School,56.5,37.1,Charter,832670
129406158,Reginald Best,10th,Montgomery High School,,56.2,Charter,893368
109822723,William Hall,10th,Wagner High School,72,61.9,Public,846745
74629776,Jennifer Johnson,11th,Campbell High School,,31.1,Charter,960726
82949147,Kathryn Zamora,11th,Green High School,,68.8,Charter,832670
121542489,Virginia Martinez,10th,Woods High School,52.4,60.1,Public,912243
30057133,Jean Moore,10th,Woods High School,53.9,67.1,Public,912243
16003981,Timothy Martinez,11th,Bowers High School,68.7,66.7,Public,848324
83561760,Brenda Stone,12th,Bowers High School,,65,Public,848324
11553999,Sarah Palmer,10th,Wagner High School,75,78.9,Public,846745
27532124,Michelle Beck,10th,Dixon High School,93.4,70.7,Charter,870334
16255726,Alicia Spence,12th,Richard High School,91.4,38.3,Charter,889699
111437591,Lucas Ponce,10th,Campbell High School,66.2,65.8,Charter,960726
25781320,Molly Johnson,10th,Turner High School,,89.8,Public,956438
34125582,Russell Lindsey,11th,Wagner High School,83.4,68.2,Public,846745
101034771,Jennifer Davis,11th,Campos High School,66,86,Public,957299
60125213,Charles Gregory,9th,Dixon High School,87,56,Charter,870334
70981793,Thomas Sutton,10th,Montgomery High School,78.2,54.2,Charter,893368
16976539,Roy Cooper,9th,Sullivan High School,51.9,90.2,Public,961125
18383366,Teresa Black,9th,Campos High School,54.8,86,Public,957299
117780899,Hector Pham,10th,Dixon High School,62.2,68.5,Charter,870334
81194430,Brian Henderson,10th,Woods High School,54.9,46.3,Public,912243
36647806,Kelsey Carter,9th,Dixon High School,74.5,76.6,Charter,870334
124673740,Sarah Perry,9th,Green High School,71.5,77.7,Charter,832670
84190570,Matthew Hoffman,11th,Montgomery High School,88.2,58.9,Charter,893368
46195076,Alicia Davis,10th,Wagner High School,40.9,84.2,Public,846745
76022766,Austin Ashley,9th,Montgomery High School,64.7,98.1,Charter,893368
81865015,Scott Bowen,10th,Dixon High School,81.3,82.2,Charter,870334
24208150,Sherri Franklin,9th,Richard High School,73,63.7,Charter,889699
115952328,Mary Mclaughlin,10th,Richard High School,,72.4,Charter,889699
11882848,Amanda Turner,9th,Campbell High School,77.3,55.4,Charter,960726
60319333,Sharon Wilson,10th,Turner High School,66.2,46.8,Public,956438
87094013,Shane Larsen,12th,Montgomery High School,79.8,78.6,Charter,893368
77157232,Matthew Moon,11th,Silva High School,74,73.8,Public,991918
21412389,Kimberly Lopez,12th,Montgomery High School,47.7,61.2,Charter,893368
76296796,John Hogan,9th,Wagner High School,92.3,82.9,Public,846745
59602938,John Mccall,9th,Campbell High School,65.8,43.8,Charter,960726
119101052,Robert Nelson,12th,Odonnell High School,89.6,97.5,Public,959474
104028946,Wesley Castaneda,9th,Chang High School,65.2,39.7,Charter,840132
53233455,April Bauer,12th,Woods High School,85.9,92.1,Public,912243
25704844,Cassie Kramer,9th,Dixon High School,81.2,65,Charter,870334
40189907,Sydney Charles,12th,Richard High School,82.2,51.9,Charter,889699
98782864,Alexander Martin,9th,Montgomery High School,92.6,,Charter,893368
89733233,Larry Sanchez,10th,Richard High School,67.5,79.5,Charter,889699
59366180,Tracy Hall,12th,Bowers High School,81.7,48,Public,848324
32999202,Benjamin Martin,11th,Bowers High School,75.8,37.8,Public,848324
96820456,Amanda Webster,9th,Green High School,70.9,31.6,Charter,832670
81004229,Lindsay Hardy,10th,Green High School,68,,Charter,832670
49059766,Jacob Foster,10th,Green High School,63.2,68,Charter,832670
127096337,Kendra Dixon,11th,Montgomery High School,77.2,69.7,Charter,893368
19263087,Keith Garcia,9th,Turner High School,88,77.8,Public,956438
106317309,Donna Bishop,10th,Turner High School,98.6,89,Public,956438
82651066,Meghan Long,12th,Woods High School,72.6,74.1,Public,912243
129147789,Wendy Sanders,9th,Dixon High School,36.2,74.3,Charter,870334
75791687,David Dennis,12th,Montgomery High School,,50.1,Charter,893368
97991960,Kenneth Wilson,12th,Woods High School,70.8,83,Public,912243
117652053,Jaime Mclaughlin,12th,Richard High School,91.8,35.7,Charter,889699
111355644,Rachel Daugherty,10th,Fisher High School,84.2,70.3,Public,817615
10803022,Lauren Soto,12th,Dixon High School,93.8,58.1,Charter,870334
113110654,Cody Berg,12th,Bowers High School,,,Public,848324
69447662,James Foster,10th,Wagner High School,67.4,59.3,Public,846745
91127604,Jessica Lewis,9th,Fisher High School,,87,Public,817615
70620384,Sherri Beard,12th,Fisher High School,61.4,93.2,Public,817615
97977560,Dana Rodriguez,11th,Green High School,66.1,59,Charter,832670
35235361,Evan Jackson,12th,Woods High School,81.2,78.8,Public,912243
37719911,Brittany Shaffer,12th,Wagner High School,87.8,71.6,Public,846745
119725108,Amy Elliott,11th,Bowers High School,73.9,50.6,Public,848324
28777153,Michael Johnson,9th,Fisher High School,,93.8,Public,817615
78644728,Robert Hurley,10th,Sullivan High School,72.8,38.8,Public,961125
71673974,Tony Merritt,10th,Green High School,,90.8,Charter,832670
25904990,Sandra Dudley,10th,Dixon High School,78.7,74.3,Charter,870334
59233705,Susan Jackson,9th,Odonnell High School,87.7,88.7,Public,959474
76659702,Kirsten Martinez,12th,Bowers High School,97,87.5,Public,848324
78249204,Shirley Reynolds,12th,Bowers High School,55.1,54.6,Public,848324
19778420,Tina Walters,12th,Woods High School,96.6,88.6,Public,912243
71110411,Keith Stanley,11th,Dixon High School,,60.4,Charter,870334
77820459,Melanie Sullivan,10th,Richard High School,60.1,60.3,Charter,889699
88610548,Jennifer Mejia,11th,Dixon High School,86.3,,Charter,870334
14202360,David Campbell,12th,Silva High School,72.8,68.3,Public,991918
24332547,Juan Gonzalez,11th,Green High School,76.9,70.5,Charter,832670
61667987,Timothy Sutton,9th,Campos High School,66.3,18.2,Public,957299
51963400,Laura White,10th,Dixon High School,64.1,65.2,Charter,870334
78951165,William Montgomery,11th,Green High School,84.7,61.3,Charter,832670
18529120,Mary Lane,10th,Campbell High School,88.9,78.4,Charter,960726
50586150,Krystal Lopez,11th,Turner High School,88,23.4,Public,956438
65506633,Sean Long,12th,Wagner High School,67.8,61.2,Public,846745
59903174,Ryan Vasquez,10th,Wagner High School,73.8,59.7,Public,846745
85203576,Jim Donovan,10th,Turner High School,82.4,78.4,Public,956438
31225809,Kelsey Turner,10th,Dixon High School,76.5,76.4,Charter,870334
71604079,Andrew Boyer,11th,Montgomery High School,78.7,72.8,Charter,893368
78375042,Olivia Long,9th,Green High School,71.3,70.2,Charter,832670
54958687,Susan Harmon,12th,Montgomery High School,58.6,69.3,Charter,893368
39067425,Laura Wilson,11th,Montgomery High School,88.3,64.5,Charter,893368
66884451,Jo Little,12th,Montgomery High School,76.7,64,Charter,893368
53933616,Jessica Peterson,12th,Wagner High School,68.7,53.9,Public,846745
25344974,Allison Marks,12th,Montgomery High School,64,73.8,Charter,893368
62076632,Sean Cervantes,12th,Montgomery High School,74.9,51,Charter,893368
82165934,Matthew Rice,10th,Woods High School,87.7,50.9,Public,912243
104035890,Andrew Smith,11th,Wagner High School,97.8,70.6,Public,846745
70206902,Jordan Price,11th,Bowers High School,93.5,47.8,Public,848324
61895377,Sara Roberts,10th,Woods High School,68.3,60,Public,912243
11236520,Steven Clark,12th,Montgomery High School,74.1,,Charter,893368
45291311,Jenna Snyder,9th,Wagner High School,72.5,43.3,Public,846745
25014136,Ronald Hodge,12th,Bowers High School,58.9,51.2,Public,848324
116719780,Kendra Lambert,12th,Montgomery High School,51.5,,Charter,893368
37092489,Dustin Moreno,9th,Dixon High School,79.6,73.7,Charter,870334
63080669,Karen Hale,9th,Wagner High School,73.9,98.6,Public,846745
22130068,Erin Stevens,10th,Silva High School,,,Public,991918
77600048,Linda Fowler,10th,Green High School,67.2,56,Charter,832670
101350963,Amanda Curry,9th,Wagner High School,77,20.9,Public,846745
19002112,Anthony Carr,11th,Montgomery High School,72.6,74.7,Charter,893368
97718619,Zachary Ayala,10th,Sullivan High School,78.1,59.9,Public,961125
53725086,David Butler,12th,Odonnell High School,80.3,78,Public,959474
101143934,Alan Bryant,9th,Silva High School,67.2,85.7,Public,991918
90964758,Erin Cooper,9th,Green High School,88.7,88.2,Charter,832670
116021070,Stephen Blackburn,11th,Wagner High School,72.2,49.4,Public,846745
49116285,Bobby Rodgers,11th,Green High School,89.8,67.3,Charter,832670
81880524,James Weaver,11th,Montgomery High School,75.6,64.4,Charter,893368
108170421,Daniel Oliver,9th,Montgomery High School,92.6,74.6,Charter,893368
123372576,Nicole Soto,10th,Montgomery High School,75.5,3.7,Charter,893368
28774321,Rebecca Rowe,9th,Woods High School,47,45.2,Public,912243
17054133,Travis Munoz,10th,Silva High School,,44.7,Public,991918
13877084,Michele Parker,11th,Dixon High School,69.7,88.5,Charter,870334
124329845,Pamela Mendez,11th,Montgomery High School,80.2,65,Charter,893368
40541558,Joshua Dixon,10th,Wagner High School,43.7,85.1,Public,846745
84190570,Matthew Hoffman,11th,Montgomery High School,88.2,58.9,Charter,893368
102470965,Dennis Wallace,9th,Green High School,78.2,51.4,Charter,832670
30796423,James Wilson,10th,Silva High School,87.4,67.6,Public,991918
67423811,John Mason,10th,Dixon High School,94.7,50.2,Charter,870334
58255904,Emily Blevins,9th,Campos High School,,,Public,957299
42966681,Brian Johnson,12th,Montgomery High School,70.8,47.1,Charter,893368
88338723,Shawn Williams,12th,Wagner High School,95.9,55.8,Public,846745
98867530,Mary Wright,10th,Wagner High School,76.2,62.2,Public,846745
33801810,Deanna Holloway,11th,Odonnell High School,58.2,53.1,Public,959474
109006549,Robert Fuller,10th,Green High School,,74.3,Charter,832670
47197552,Michael Wilson,12th,Montgomery High School,49.1,60.4,Charter,893368
117561649,Steven Jones,9th,Chang High School,73.8,60.4,Charter,840132
127954165,Natalie Smith,10th,Dixon High School,61.3,71,Charter,870334
67636022,Brittany Delacruz,10th,Fisher High School,65.2,65.7,Public,817615
54015818,Thomas Guzman,10th,Dixon High School,66.9,64.9,Charter,870334
125447742,Michael Cunningham,12th,Silva High School,56.9,66.6,Public,991918
54784408,Robert Brown,12th,Montgomery High School,49,78.9,Charter,893368
44330590,Richard Watkins,9th,Green High School,80.8,81.5,Charter,832670
67754852,Jennifer Huffman,9th,Green High School,,74.7,Charter,832670
103955133,George Davis,9th,Green High School,78.8,85.1,Charter,832670
32829518,Thomas Edwards,10th,Silva High School,96.6,62,Public,991918
36841194,Robert Oliver,12th,Wagner High School,80.3,61,Public,846745
40453934,Patrick Simpson,9th,Woods High School,70.2,39.7,Public,912243
75803876,Joseph Harris,9th,Campbell High School,46,,Charter,960726
126219568,Michael Duarte,9th,Sullivan High School,,65.5,Public,961125
25592331,Daniel Guzman,11th,Fisher High School,,58.8,Public,817615
77869452,Mark Jones,12th,Wagner High School,62.5,63.6,Public,846745
129810537,Scott Schmidt,9th,Green High School,74.9,60.1,Charter,832670
46834670,James Delgado,10th,Green High School,95.4,81.4,Charter,832670
102136694,Chase Ingram,10th,Silva High School,73.8,49,Public,991918
92555712,Clinton Zimmerman,10th,Dixon High School,94.2,88.1,Charter,870334
59224332,Jamie Aguirre,11th,Green High School,88.2,62.4,Charter,832670
90973325,Zachary Walter,10th,Green High School,69.3,62.7,Charter,832670
11935685,Frank Murphy,12th,Montgomery High School,83.8,50.1,Charter,893368
109532356,Eric Lee,9th,Dixon High School,83,90.8,Charter,870334
20378851,Paul Brown,11th,Dixon High School,83,81.8,Charter,870334
94636985,Nathan Scott,9th,Dixon High School,77.7,79,Charter,870334
98995198,Nicole Chaney,9th,Dixon High School,81.4,66.7,Charter,870334
36620289,Aaron Tran,12th,Sullivan High School,91.9,94,Public,961125
67789665,Erin Juarez,9th,Sullivan High School,86.7,63.2,Public,961125
117914076,Jeffrey Morton,10th,Dixon High School,69.4,87.5,Charter,870334
21048753,Jim Parker,10th,Campbell High School,63.8,95,Charter,960726
125107040,Michael Reed,11th,Turner High School,88.8,50,Public,956438
104496798,Jordan Jones,10th,Richard High School,40.2,49.6,Charter,889699
